time_period,new_la_code,la_name,all_progressed,all_pscore
2018,E06000011,East Riding of Yorkshire,56.790909090909096,-2.1818181818181817
2018,E06000012,North East Lincolnshire,58.53636363636363,-2.3636363636363638
2018,E06000013,North Lincolnshire,57.809090909090905,-0.7272727272727273
2018,E06000014,York,53.85454545454545,-8.090909090909092
2018,E06000015,Derby,62.4,-0.7272727272727273
2018,E06000016,Leicester,73.75454545454545,9.818181818181818
2018,E06000017,Rutland,86.2375,6.125
2018,E06000018,Nottingham,63.85454545454545,1.4545454545454546
2018,E06000019,"Herefordshire, County of",56.2,-6.454545454545454
2018,E06000020,Telford and Wrekin,61.16363636363636,-3.3636363636363638
2018,E06000021,Stoke-on-Trent,64.2090909090909,3.3636363636363638
2018,E06000022,Bath and North East Somerset,55.945454545454545,-6.090909090909091
2018,E06000023,"Bristol, City of",63.31818181818182,-5.0
2018,E06000024,North Somerset,57.154545454545456,-6.0
2018,E06000025,South Gloucestershire,50.6,-6.090909090909091
2018,E06000026,Plymouth,51.627272727272725,-7.363636363636363
2018,E06000027,Torbay,59.10909090909092,-6.181818181818182
2018,E06000030,Swindon,52.24545454545455,-9.0
2018,E06000031,Peterborough,59.22727272727273,-0.6363636363636364
2018,E06000032,Luton,77.28181818181818,10.545454545454545
2018,E06000033,Southend-on-Sea,54.60909090909092,-8.181818181818182
2018,E06000034,Thurrock,51.92999999999999,-17.4
2018,E06000035,Medway,57.03636363636363,-6.909090909090909
2018,E06000036,Bracknell Forest,59.5125,-9.625
2018,E06000037,West Berkshire,51.372727272727275,-12.545454545454545
2018,E06000038,Reading,77.4,0.5
2018,E06000039,Slough,72.86363636363636,6.545454545454546
2018,E06000040,Windsor and Maidenhead,52.290909090909096,-8.181818181818182
2018,E06000041,Wokingham,71.2125,-1.875
2018,E06000042,Milton Keynes,60.77272727272727,2.1818181818181817
2018,E06000043,Brighton and Hove,65.80909090909091,-4.454545454545454
2018,E06000044,Portsmouth,50.48181818181819,-9.272727272727273
2018,E06000045,Southampton,47.51818181818182,-10.727272727272727
2018,E06000046,Isle of Wight,54.54545454545455,-2.727272727272727
2018,E06000047,County Durham,55.31818181818182,-5.454545454545454
2018,E06000049,Cheshire East,53.97272727272727,-6.181818181818182
2018,E06000050,Cheshire West and Chester,74.5875,1.375
2018,E06000051,Shropshire,60.04545454545455,-5.454545454545454
2018,E06000052,Cornwall,55.01818181818182,-6.818181818181818
2018,E06000054,Wiltshire,56.56363636363637,-6.545454545454546
2018,E06000055,Bedford,52.46363636363637,-4.909090909090909
2018,E06000056,Central Bedfordshire,51.39090909090908,-8.090909090909092
2018,E06000057,Northumberland,64.2125,-6.0
2018,E06000058,"Bournemouth, Christchurch and Poole",57.35454545454545,-7.181818181818182
2018,E06000059,Dorset,52.154545454545456,-8.727272727272727
2018,E08000001,Bolton,65.92727272727274,4.545454545454546
2018,E08000002,Bury,63.3625,2.875
2018,E08000003,Manchester,74.67272727272727,7.363636363636363
2018,E08000004,Oldham,66.33636363636364,7.090909090909091
2018,E08000005,Rochdale,58.48181818181818,-1.1818181818181819
2018,E08000006,Salford,59.554545454545455,4.181818181818182
2018,E08000007,Stockport,67.08181818181818,-3.727272727272727
2018,E08000008,Tameside,65.71818181818182,1.0
2018,E08000009,Trafford,72.71818181818182,4.0
2018,E08000010,Wigan,60.945454545454545,-3.5454545454545454
2018,E08000011,Knowsley,37.9875,-14.25
2018,E08000012,Liverpool,61.59090909090909,1.1818181818181819
2018,E08000013,St. Helens,61.35454545454545,-2.1818181818181817
2018,E08000014,Sefton,59.9,-3.1818181818181817
2018,E08000015,Wirral,55.32727272727273,-7.0
2018,E08000016,Barnsley,60.63636363636363,-0.45454545454545453
2018,E08000017,Doncaster,72.35,1.625
2018,E08000018,Rotherham,54.90909090909091,-5.7272727272727275
2018,E08000019,Sheffield,67.97272727272728,6.545454545454546
2018,E08000021,Newcastle upon Tyne,62.209090909090904,4.0
2018,E08000022,North Tyneside,73.7125,-0.75
2018,E08000023,South Tyneside,62.17272727272727,-0.45454545454545453
2018,E08000024,Sunderland,66.61818181818181,4.636363636363637
2018,E08000025,Birmingham,70.10000000000001,7.0
2018,E08000026,Coventry,65.25454545454545,6.454545454545454
2018,E08000027,Dudley,67.93636363636364,2.5454545454545454
2018,E08000028,Sandwell,63.85454545454545,6.181818181818182
2018,E08000029,Solihull,59.24545454545455,-0.18181818181818182
2018,E08000030,Walsall,58.21818181818182,0.8181818181818182
2018,E08000031,Wolverhampton,65.11818181818181,4.7272727272727275
2018,E08000032,Bradford,70.82727272727273,9.181818181818182
2018,E08000033,Calderdale,55.03636363636363,-5.545454545454546
2018,E08000034,Kirklees,70.64545454545454,3.5454545454545454
2018,E08000035,Leeds,65.39090909090909,1.9090909090909092
2018,E08000036,Wakefield,57.89090909090908,-1.9090909090909092
2018,E08000037,Gateshead,54.627272727272725,-8.181818181818182
2018,E09000001,City of London,,
2018,E09000002,Barking and Dagenham,61.5,2.4545454545454546
2018,E09000003,Barnet,82.52727272727272,7.181818181818182
2018,E09000004,Bexley,69.8,-4.5
2018,E09000005,Brent,86.975,13.875
2018,E09000006,Bromley,56.08181818181818,-4.545454545454546
2018,E09000007,Camden,74.48181818181818,12.454545454545455
2018,E09000008,Croydon,66.03636363636363,8.636363636363637
2018,E09000009,Ealing,85.45,13.5
2018,E09000010,Enfield,70.45454545454545,7.0
2018,E09000011,Greenwich,72.8625,9.625
2018,E09000012,Hackney,75.19090909090909,10.454545454545455
2018,E09000013,Hammersmith and Fulham,71.7090909090909,11.363636363636363
2018,E09000014,Haringey,78.62727272727273,9.363636363636363
2018,E09000015,Harrow,84.60909090909091,15.090909090909092
2018,E09000016,Havering,78.025,0.875
2018,E09000017,Hillingdon,66.65454545454546,10.454545454545455
2018,E09000018,Hounslow,68.62727272727273,8.181818181818182
2018,E09000019,Islington,80.15,12.375
2018,E09000020,Kensington and Chelsea,80.80909090909091,11.909090909090908
2018,E09000021,Kingston upon Thames,68.19090909090909,7.181818181818182
2018,E09000022,Lambeth,67.41818181818182,6.818181818181818
2018,E09000023,Lewisham,80.9090909090909,15.909090909090908
2018,E09000024,Merton,83.0125,9.375
2018,E09000025,Newham,79.39999999999999,12.636363636363637
2018,E09000026,Redbridge,84.6125,11.375
2018,E09000027,Richmond upon Thames,71.3,7.2727272727272725
2018,E09000028,Southwark,82.375,8.125
2018,E09000029,Sutton,82.6,4.375
2018,E09000030,Tower Hamlets,68.15454545454546,7.7272727272727275
2018,E09000031,Waltham Forest,73.05454545454546,15.363636363636363
2018,E09000032,Wandsworth,76.88181818181819,13.545454545454545
2018,E09000033,Westminster,78.98181818181818,13.363636363636363
2018,E10000002,Buckinghamshire,67.5909090909091,-0.18181818181818182
2018,E10000003,Cambridgeshire,65.58181818181818,-4.0
2018,E10000006,Cumbria,59.72727272727273,-5.181818181818182
2018,E10000007,Derbyshire,61.21818181818182,-3.8181818181818183
2018,E10000008,Devon,57.527272727272724,-7.7272727272727275
2018,E10000011,East Sussex,54.01818181818182,-10.636363636363637
2018,E10000012,Essex,58.66363636363636,-6.636363636363637
2018,E10000013,Gloucestershire,61.60909090909092,-5.7272727272727275
2018,E10000014,Hampshire,62.40909090909091,-3.3636363636363638
2018,E10000015,Hertfordshire,61.50909090909091,0.18181818181818182
2018,E10000016,Kent,56.11818181818182,-6.181818181818182
2018,E10000017,Lancashire,68.94545454545454,1.8181818181818181
2018,E10000018,Leicestershire,61.35454545454545,-1.0
2018,E10000019,Lincolnshire,61.91818181818182,-1.5454545454545454
2018,E10000020,Norfolk,52.709090909090904,-8.545454545454545
2018,E10000021,Northamptonshire,62.38181818181818,0.36363636363636365
2018,E10000023,North Yorkshire,65.75454545454546,-2.4545454545454546
2018,E10000024,Nottinghamshire,61.154545454545456,-5.7272727272727275
2018,E10000025,Oxfordshire,58.91818181818182,-3.727272727272727
2018,E10000027,Somerset,54.7,-9.181818181818182
2018,E10000028,Staffordshire,56.56363636363637,-3.090909090909091
2018,E10000029,Suffolk,52.51818181818182,-6.545454545454546
2018,E10000030,Surrey,63.372727272727275,-4.2727272727272725
2018,E10000031,Warwickshire,65.0909090909091,-1.9090909090909092
2018,E10000032,West Sussex,56.16363636363637,-6.181818181818182
2018,E10000034,Worcestershire,59.02727272727273,-7.0
2019,E06000001,Hartlepool,72.22800000000001,10.68
2019,E06000002,Middlesbrough,70.52413793103449,8.344827586206897
2019,E06000003,Redcar and Cleveland,82.52105263157895,7.421052631578948
2019,E06000004,Stockton-on-Tees,68.12068965517241,-0.3103448275862069
2019,E06000005,Darlington,77.41785714285713,4.428571428571429
2019,E06000006,Halton,70.404,11.76
2019,E06000007,Warrington,61.434482758620696,5.103448275862069
2019,E06000008,Blackburn with Darwen,69.08275862068966,6.9655172413793105
2019,E06000009,Blackpool,67.96666666666667,5.296296296296297
2019,E06000010,"Kingston upon Hull, City of",73.30714285714285,7.642857142857143
2019,E06000011,East Riding of Yorkshire,70.35862068965517,7.379310344827586
2019,E06000012,North East Lincolnshire,63.167857142857144,-2.2142857142857144
2019,E06000013,North Lincolnshire,58.04615384615385,-1.6153846153846154
2019,E06000014,York,67.58620689655173,1.6896551724137931
2019,E06000015,Derby,69.85862068965517,0.06896551724137931
2019,E06000016,Leicester,75.74827586206897,6.896551724137931
2019,E06000017,Rutland,92.36875,8.9375
2019,E06000018,Nottingham,76.66551724137932,8.931034482758621
2019,E06000019,"Herefordshire, County of",62.492592592592594,0.18518518518518517
2019,E06000020,Telford and Wrekin,66.69310344827586,-1.9310344827586208
2019,E06000021,Stoke-on-Trent,71.0,8.172413793103448
2019,E06000022,Bath and North East Somerset,63.54482758620689,-0.6206896551724138
2019,E06000023,"Bristol, City of",72.17586206896551,1.7586206896551724
2019,E06000024,North Somerset,64.13928571428572,-1.7857142857142858
2019,E06000025,South Gloucestershire,57.34285714285714,-0.5357142857142857
2019,E06000026,Plymouth,61.54482758620689,-1.4137931034482758
2019,E06000027,Torbay,60.08275862068966,-8.03448275862069
2019,E06000030,Swindon,61.121428571428574,-4.821428571428571
2019,E06000031,Peterborough,65.45172413793104,4.758620689655173
2019,E06000032,Luton,74.74137931034483,4.896551724137931
2019,E06000033,Southend-on-Sea,62.50344827586206,-1.8275862068965518
2019,E06000034,Thurrock,68.10555555555555,-5.35
2019,E06000035,Medway,66.4793103448276,0.7931034482758621
2019,E06000036,Bracknell Forest,80.635,9.05
2019,E06000037,West Berkshire,63.00769230769231,-4.0
2019,E06000038,Reading,81.985,1.55
2019,E06000039,Slough,79.77241379310345,9.310344827586206
2019,E06000040,Windsor and Maidenhead,68.18214285714285,3.892857142857143
2019,E06000041,Wokingham,77.33500000000001,0.25
2019,E06000042,Milton Keynes,70.26896551724138,10.172413793103448
2019,E06000043,Brighton and Hove,75.45862068965518,1.7241379310344827
2019,E06000044,Portsmouth,63.699999999999996,-1.896551724137931
2019,E06000045,Southampton,57.37931034482759,-3.103448275862069
2019,E06000046,Isle of Wight,59.01111111111111,-0.7777777777777778
2019,E06000047,County Durham,65.01724137931035,-0.6551724137931034
2019,E06000049,Cheshire East,64.2896551724138,3.5172413793103448
2019,E06000050,Cheshire West and Chester,80.55,2.7
2019,E06000051,Shropshire,73.625,3.25
2019,E06000052,Cornwall,59.99285714285714,-4.321428571428571
2019,E06000054,Wiltshire,69.27857142857142,1.8571428571428572
2019,E06000055,Bedford,62.765517241379314,0.06896551724137931
2019,E06000056,Central Bedfordshire,59.710344827586205,0.8275862068965517
2019,E06000057,Northumberland,75.47999999999999,-1.8
2019,E06000058,"Bournemouth, Christchurch and Poole",67.21379310344828,-1.1379310344827587
2019,E06000059,Dorset,64.65555555555555,-3.5555555555555554
2019,E08000001,Bolton,72.0206896551724,7.517241379310345
2019,E08000002,Bury,70.55499999999999,9.3
2019,E08000003,Manchester,76.32068965517242,6.689655172413793
2019,E08000004,Oldham,67.71724137931034,8.793103448275861
2019,E08000005,Rochdale,65.24285714285715,1.9285714285714286
2019,E08000006,Salford,60.29642857142857,5.821428571428571
2019,E08000007,Stockport,78.84642857142856,4.892857142857143
2019,E08000008,Tameside,62.69310344827586,4.586206896551724
2019,E08000009,Trafford,72.76896551724138,4.275862068965517
2019,E08000010,Wigan,66.99642857142858,-1.6785714285714286
2019,E08000011,Knowsley,63.04,12.0
2019,E08000012,Liverpool,73.33103448275861,9.551724137931034
2019,E08000013,St. Helens,65.36428571428571,-0.6428571428571429
2019,E08000014,Sefton,66.77142857142857,1.5714285714285714
2019,E08000015,Wirral,60.73571428571428,-3.0357142857142856
2019,E08000016,Barnsley,65.808,2.76
2019,E08000017,Doncaster,80.76,9.65
2019,E08000018,Rotherham,64.64827586206897,4.379310344827586
2019,E08000019,Sheffield,69.86896551724138,7.586206896551724
2019,E08000021,Newcastle upon Tyne,69.79655172413793,6.724137931034483
2019,E08000022,North Tyneside,84.10499999999999,6.5
2019,E08000023,South Tyneside,77.39999999999999,13.413793103448276
2019,E08000024,Sunderland,67.66785714285714,3.392857142857143
2019,E08000025,Birmingham,75.58275862068966,8.655172413793103
2019,E08000026,Coventry,68.35185185185185,6.777777777777778
2019,E08000027,Dudley,73.03793103448275,6.344827586206897
2019,E08000028,Sandwell,71.96551724137932,7.793103448275862
2019,E08000029,Solihull,68.07241379310345,6.206896551724138
2019,E08000030,Walsall,67.75172413793103,6.344827586206897
2019,E08000031,Wolverhampton,69.24827586206897,7.655172413793103
2019,E08000032,Bradford,72.31724137931033,9.03448275862069
2019,E08000033,Calderdale,69.89999999999999,8.379310344827585
2019,E08000034,Kirklees,72.62413793103448,3.8275862068965516
2019,E08000035,Leeds,74.0758620689655,7.517241379310345
2019,E08000036,Wakefield,70.89655172413794,10.172413793103448
2019,E08000037,Gateshead,59.88620689655173,-4.413793103448276
2019,E09000001,City of London,,
2019,E09000002,Barking and Dagenham,72.89655172413794,10.724137931034482
2019,E09000003,Barnet,87.27241379310345,10.275862068965518
2019,E09000004,Bexley,82.535,6.7
2019,E09000005,Brent,86.24,10.2
2019,E09000006,Bromley,63.61034482758621,-0.7931034482758621
2019,E09000007,Camden,74.66551724137932,9.827586206896552
2019,E09000008,Croydon,70.2896551724138,9.413793103448276
2019,E09000009,Ealing,86.825,9.15
2019,E09000010,Enfield,68.43793103448276,4.517241379310345
2019,E09000011,Greenwich,78.46000000000001,10.85
2019,E09000012,Hackney,75.07931034482759,7.862068965517241
2019,E09000013,Hammersmith and Fulham,76.03448275862068,14.551724137931034
2019,E09000014,Haringey,83.86896551724138,10.551724137931034
2019,E09000015,Harrow,83.04137931034482,12.586206896551724
2019,E09000016,Havering,82.72,2.2
2019,E09000017,Hillingdon,74.01034482758621,12.689655172413794
2019,E09000018,Hounslow,71.03793103448275,9.275862068965518
2019,E09000019,Islington,85.25,8.3
2019,E09000020,Kensington and Chelsea,83.15862068965517,11.344827586206897
2019,E09000021,Kingston upon Thames,71.67931034482758,8.862068965517242
2019,E09000022,Lambeth,67.43448275862069,5.758620689655173
2019,E09000023,Lewisham,84.29310344827586,15.379310344827585
2019,E09000024,Merton,88.45,12.9
2019,E09000025,Newham,77.56206896551724,9.241379310344827
2019,E09000026,Redbridge,87.69500000000001,11.9
2019,E09000027,Richmond upon Thames,75.81724137931033,9.448275862068966
2019,E09000028,Southwark,84.65,6.4
2019,E09000029,Sutton,87.935,5.5
2019,E09000030,Tower Hamlets,68.38275862068966,5.172413793103448
2019,E09000031,Waltham Forest,72.64827586206897,11.310344827586206
2019,E09000032,Wandsworth,79.94827586206897,13.206896551724139
2019,E09000033,Westminster,77.93103448275862,11.89655172413793
2019,E10000002,Buckinghamshire,73.5,4.482758620689655
2019,E10000003,Cambridgeshire,76.19655172413792,2.896551724137931
2019,E10000006,Cumbria,64.63448275862069,-3.586206896551724
2019,E10000007,Derbyshire,71.56896551724138,3.3448275862068964
2019,E10000008,Devon,62.82142857142857,-5.285714285714286
2019,E10000011,East Sussex,62.5103448275862,-1.9310344827586208
2019,E10000012,Essex,69.27931034482758,0.4827586206896552
2019,E10000013,Gloucestershire,71.21379310344827,0.3103448275862069
2019,E10000014,Hampshire,71.55862068965517,1.6551724137931034
2019,E10000015,Hertfordshire,70.2896551724138,5.862068965517241
2019,E10000016,Kent,66.25862068965517,1.7241379310344827
2019,E10000017,Lancashire,73.7344827586207,2.206896551724138
2019,E10000018,Leicestershire,67.93103448275862,1.4137931034482758
2019,E10000019,Lincolnshire,67.82068965517242,0.4482758620689655
2019,E10000020,Norfolk,58.293103448275865,-5.275862068965517
2019,E10000021,Northamptonshire,64.1103448275862,1.4482758620689655
2019,E10000023,North Yorkshire,71.4241379310345,1.0344827586206897
2019,E10000024,Nottinghamshire,67.27241379310345,-1.0344827586206897
2019,E10000025,Oxfordshire,67.1896551724138,2.9655172413793105
2019,E10000027,Somerset,60.334482758620695,-6.551724137931035
2019,E10000028,Staffordshire,68.8551724137931,7.724137931034483
2019,E10000029,Suffolk,61.43793103448276,-1.4482758620689655
2019,E10000030,Surrey,66.12413793103448,1.5517241379310345
2019,E10000031,Warwickshire,67.84482758620689,1.1724137931034482
2019,E10000032,West Sussex,67.07586206896552,-0.7931034482758621
2019,E10000034,Worcestershire,64.37931034482759,1.5517241379310345
2020,E06000001,Hartlepool,73.804,14.0
2020,E06000002,Middlesbrough,74.21379310344827,7.931034482758621
2020,E06000003,Redcar and Cleveland,77.49,1.95
2020,E06000004,Stockton-on-Tees,72.0923076923077,2.5384615384615383
2020,E06000005,Darlington,76.5206896551724,3.1724137931034484
2020,E06000006,Halton,62.292,0.0
2020,E06000007,Warrington,67.67241379310344,7.344827586206897
2020,E06000008,Blackburn with Darwen,71.07931034482759,5.172413793103448
2020,E06000009,Blackpool,62.737037037037034,-2.0
2020,E06000010,"Kingston upon Hull, City of",74.19285714285715,5.285714285714286
2020,E06000011,East Riding of Yorkshire,66.2925925925926,1.1481481481481481
2020,E06000012,North East Lincolnshire,69.78399999999999,3.4
2020,E06000013,North Lincolnshire,64.80384615384615,1.5769230769230769
2020,E06000014,York,70.11724137931034,0.27586206896551724
2020,E06000015,Derby,69.70689655172414,2.0689655172413794
2020,E06000016,Leicester,73.70344827586207,5.310344827586207
2020,E06000017,Rutland,83.4,0.6666666666666666
2020,E06000018,Nottingham,70.84482758620689,4.448275862068965
2020,E06000019,"Herefordshire, County of",59.5,-4.464285714285714
2020,E06000020,Telford and Wrekin,71.51785714285714,0.07142857142857142
2020,E06000021,Stoke-on-Trent,72.28620689655173,10.931034482758621
2020,E06000022,Bath and North East Somerset,74.61071428571428,5.25
2020,E06000023,"Bristol, City of",72.72413793103448,0.6206896551724138
2020,E06000024,North Somerset,69.29310344827586,0.9655172413793104
2020,E06000025,South Gloucestershire,55.04137931034483,-5.241379310344827
2020,E06000026,Plymouth,64.11724137931034,-2.6206896551724137
2020,E06000027,Torbay,66.76428571428572,-4.642857142857143
2020,E06000030,Swindon,66.92758620689655,-0.3103448275862069
2020,E06000031,Peterborough,69.41379310344827,8.03448275862069
2020,E06000032,Luton,74.73928571428571,7.107142857142857
2020,E06000033,Southend-on-Sea,66.22758620689655,-3.0689655172413794
2020,E06000034,Thurrock,80.17999999999999,4.35
2020,E06000035,Medway,65.86551724137931,0.896551724137931
2020,E06000036,Bracknell Forest,79.03,8.75
2020,E06000037,West Berkshire,69.14399999999999,-0.48
2020,E06000038,Reading,82.34,1.95
2020,E06000039,Slough,79.61724137931034,7.379310344827586
2020,E06000040,Windsor and Maidenhead,69.97857142857143,5.0
2020,E06000041,Wokingham,81.44444444444444,4.3
2020,E06000042,Milton Keynes,67.2,2.9310344827586206
2020,E06000043,Brighton and Hove,73.23103448275862,0.3103448275862069
2020,E06000044,Portsmouth,59.31785714285714,-7.928571428571429
2020,E06000045,Southampton,60.00344827586206,-4.448275862068965
2020,E06000046,Isle of Wight,70.0625,8.166666666666666
2020,E06000047,County Durham,65.76206896551724,-2.0344827586206895
2020,E06000049,Cheshire East,69.4793103448276,4.827586206896552
2020,E06000050,Cheshire West and Chester,77.825,-0.1
2020,E06000051,Shropshire,70.43703703703703,1.4444444444444444
2020,E06000052,Cornwall,67.70714285714286,-0.35714285714285715
2020,E06000054,Wiltshire,63.02068965517242,-4.0
2020,E06000055,Bedford,67.06206896551724,4.9655172413793105
2020,E06000056,Central Bedfordshire,62.83103448275862,-0.4482758620689655
2020,E06000057,Northumberland,76.82000000000001,-1.25
2020,E06000058,"Bournemouth, Christchurch and Poole",65.30714285714285,-5.571428571428571
2020,E06000059,Dorset,59.62692307692308,-4.884615384615385
2020,E06000060,Buckinghamshire,71.25454545454545,0.2727272727272727
2020,E06000061,North Northamptonshire,84.02000000000001,6.1
2020,E06000062,West Northamptonshire,67.71724137931034,4.689655172413793
2020,E08000001,Bolton,70.64285714285714,4.642857142857143
2020,E08000002,Bury,73.87,6.6
2020,E08000003,Manchester,81.47241379310344,10.379310344827585
2020,E08000004,Oldham,72.82413793103449,9.413793103448276
2020,E08000005,Rochdale,68.4,5.321428571428571
2020,E08000006,Salford,60.96785714285714,2.3214285714285716
2020,E08000007,Stockport,75.58928571428571,0.4642857142857143
2020,E08000008,Tameside,65.77241379310345,4.344827586206897
2020,E08000009,Trafford,76.65172413793104,5.9655172413793105
2020,E08000010,Wigan,74.98275862068965,3.793103448275862
2020,E08000011,Knowsley,51.833333333333336,-9.833333333333334
2020,E08000012,Liverpool,71.72068965517242,6.482758620689655
2020,E08000013,St. Helens,75.2551724137931,7.517241379310345
2020,E08000014,Sefton,72.67241379310344,6.620689655172414
2020,E08000015,Wirral,70.66666666666667,2.074074074074074
2020,E08000016,Barnsley,66.512,0.84
2020,E08000017,Doncaster,76.36,5.7
2020,E08000018,Rotherham,67.39655172413794,5.896551724137931
2020,E08000019,Sheffield,74.77241379310345,9.96551724137931
2020,E08000021,Newcastle upon Tyne,69.30344827586207,4.827586206896552
2020,E08000022,North Tyneside,79.04444444444444,2.7222222222222223
2020,E08000023,South Tyneside,72.8607142857143,6.607142857142857
2020,E08000024,Sunderland,70.2448275862069,5.0
2020,E08000025,Birmingham,77.53448275862068,8.586206896551724
2020,E08000026,Coventry,75.56896551724138,13.0
2020,E08000027,Dudley,72.99655172413793,4.9655172413793105
2020,E08000028,Sandwell,73.32068965517242,8.379310344827585
2020,E08000029,Solihull,70.83103448275861,7.724137931034483
2020,E08000030,Walsall,65.73448275862069,2.7586206896551726
2020,E08000031,Wolverhampton,70.28571428571429,5.285714285714286
2020,E08000032,Bradford,72.14137931034483,7.689655172413793
2020,E08000033,Calderdale,70.64642857142857,4.964285714285714
2020,E08000034,Kirklees,77.62758620689655,6.172413793103448
2020,E08000035,Leeds,72.7551724137931,4.379310344827586
2020,E08000036,Wakefield,69.51724137931035,5.862068965517241
2020,E08000037,Gateshead,70.71379310344827,4.931034482758621
2020,E09000001,City of London,,
2020,E09000002,Barking and Dagenham,73.71379310344827,10.96551724137931
2020,E09000003,Barnet,83.60689655172413,5.896551724137931
2020,E09000004,Bexley,83.365,5.7
2020,E09000005,Brent,86.045,9.05
2020,E09000006,Bromley,63.8551724137931,-1.9310344827586208
2020,E09000007,Camden,77.42758620689655,10.96551724137931
2020,E09000008,Croydon,70.09310344827587,6.517241379310345
2020,E09000009,Ealing,88.205,11.5
2020,E09000010,Enfield,67.74285714285715,2.4285714285714284
2020,E09000011,Greenwich,80.495,12.95
2020,E09000012,Hackney,79.66896551724139,11.137931034482758
2020,E09000013,Hammersmith and Fulham,73.54827586206896,9.413793103448276
2020,E09000014,Haringey,83.55862068965517,11.10344827586207
2020,E09000015,Harrow,82.33448275862068,11.827586206896552
2020,E09000016,Havering,83.635,3.55
2020,E09000017,Hillingdon,73.25862068965517,10.172413793103448
2020,E09000018,Hounslow,74.47586206896553,11.517241379310345
2020,E09000019,Islington,69.565,2.8
2020,E09000020,Kensington and Chelsea,84.89999999999999,10.551724137931034
2020,E09000021,Kingston upon Thames,75.13793103448276,10.241379310344827
2020,E09000022,Lambeth,69.44827586206897,6.793103448275862
2020,E09000023,Lewisham,83.83793103448276,14.724137931034482
2020,E09000024,Merton,81.705,7.25
2020,E09000025,Newham,77.95862068965518,7.379310344827586
2020,E09000026,Redbridge,86.75,9.9
2020,E09000027,Richmond upon Thames,77.34137931034483,9.275862068965518
2020,E09000028,Southwark,88.15,11.05
2020,E09000029,Sutton,89.72999999999999,7.1
2020,E09000030,Tower Hamlets,70.02413793103449,4.517241379310345
2020,E09000031,Waltham Forest,75.80689655172414,13.482758620689655
2020,E09000032,Wandsworth,81.91379310344827,15.0
2020,E09000033,Westminster,79.01724137931035,11.0
2020,E10000002,Buckinghamshire,79.32222222222222,9.88888888888889
2020,E10000003,Cambridgeshire,76.5,2.793103448275862
2020,E10000006,Cumbria,65.28620689655172,-3.2758620689655173
2020,E10000007,Derbyshire,73.15517241379311,4.896551724137931
2020,E10000008,Devon,68.2,-3.8620689655172415
2020,E10000011,East Sussex,64.38571428571429,-4.535714285714286
2020,E10000012,Essex,71.39310344827587,0.8620689655172413
2020,E10000013,Gloucestershire,72.88275862068966,1.8620689655172413
2020,E10000014,Hampshire,73.87931034482759,2.2413793103448274
2020,E10000015,Hertfordshire,72.46896551724137,6.9655172413793105
2020,E10000016,Kent,67.63793103448276,0.13793103448275862
2020,E10000017,Lancashire,73.41034482758621,0.3793103448275862
2020,E10000018,Leicestershire,70.27931034482758,1.6206896551724137
2020,E10000019,Lincolnshire,73.07241379310345,3.8275862068965516
2020,E10000020,Norfolk,61.03103448275862,-5.448275862068965
2020,E10000023,North Yorkshire,69.98965517241379,-3.0344827586206895
2020,E10000024,Nottinghamshire,69.45862068965518,-1.793103448275862
2020,E10000025,Oxfordshire,65.53793103448275,0.06896551724137931
2020,E10000027,Somerset,65.90357142857142,-0.9285714285714286
2020,E10000028,Staffordshire,68.35172413793103,3.7241379310344827
2020,E10000029,Suffolk,63.09310344827586,-1.4137931034482758
2020,E10000030,Surrey,65.84827586206896,0.6896551724137931
2020,E10000031,Warwickshire,68.49310344827586,0.20689655172413793
2020,E10000032,West Sussex,67.57931034482759,-1.7241379310344827
2020,E10000034,Worcestershire,64.98965517241379,-0.06896551724137931
