time_period,new_la_code,la_name,all_pscore
2019,E09000003,Barnet,9.857692307692307
2019,E09000004,Bexley,3.988888888888889
2019,E09000005,Brent,11.211111111111112
2019,E09000006,Bromley,-0.7615384615384616
2019,E09000007,Camden,11.096153846153847
2019,E09000008,Croydon,9.15
2019,E09000009,Ealing,9.100000000000001
2019,E09000010,Enfield,4.446153846153846
2019,E09000011,Greenwich,11.677777777777777
2019,E09000012,Hackney,7.699999999999999
2019,E09000013,Hammersmith and Fulham,14.973076923076924
2019,E09000014,Haringey,11.13076923076923
2019,E09000015,Harrow,14.134615384615385
2019,E09000016,Havering,4.133333333333334
2019,E09000017,Hillingdon,12.415384615384616
2019,E09000018,Hounslow,9.907692307692308
2019,E09000019,Islington,6.166666666666667
2019,E09000020,Kensington and Chelsea,11.588461538461539
2019,E09000021,Kingston upon Thames,11.389285714285716
2019,E09000022,Lambeth,6.8538461538461535
2019,E09000023,Lewisham,16.11923076923077
2019,E09000024,Merton,11.744444444444445
2019,E09000025,Newham,8.71923076923077
2019,E09000026,Redbridge,12.177777777777777
2019,E09000027,Richmond upon Thames,9.315384615384616
2019,E09000028,Southwark,7.722222222222222
2019,E09000029,Sutton,4.566666666666666
2019,E09000030,Tower Hamlets,8.415384615384616
2019,E09000031,Waltham Forest,13.196153846153846
2019,E09000032,Wandsworth,13.930769230769231
2019,E09000033,Westminster,11.76923076923077
2019,E10000002,Buckinghamshire,3.272
2019,E10000003,Cambridgeshire,4.796428571428572
2019,E10000006,Cumbria,-4.296153846153846
2019,E10000007,Derbyshire,4.073076923076924
2019,E10000008,Devon,-4.530769230769231
2019,E10000011,East Sussex,-3.242307692307693
2019,E10000012,Essex,1.632142857142857
2019,E10000013,Gloucestershire,0.6615384615384616
2019,E10000014,Hampshire,0.08571428571428563
2019,E10000015,Hertfordshire,5.815384615384615
2019,E10000016,Kent,2.773076923076923
2019,E10000017,Lancashire,3.8499999999999996
2019,E10000018,Leicestershire,0.26153846153846155
2019,E10000019,Lincolnshire,-0.9346153846153846
2019,E10000020,Norfolk,-4.0807692307692305
2019,E10000021,Northamptonshire,2.973076923076923
2019,E10000023,North Yorkshire,0.3615384615384617
2019,E10000024,Nottinghamshire,-0.019230769230769093
2019,E10000025,Oxfordshire,2.3576923076923078
2019,E10000027,Somerset,-6.811538461538461
2019,E10000028,Staffordshire,7.111538461538462
2019,E10000029,Suffolk,-0.6769230769230771
2019,E10000030,Surrey,3.4678571428571425
2019,E10000031,Warwickshire,-2.8642857142857148
2019,E10000032,West Sussex,-1.0538461538461539
2019,E10000034,Worcestershire,1.692307692307692
