time_period,new_la_code,la_name,all_pscore
2018,E06000004,Stockton-on-Tees,6.636363636363637
2018,E06000005,Darlington,3.0
2018,E06000006,Halton,-0.2727272727272727
2018,E06000007,Warrington,-5.0
2018,E06000008,Blackburn with Darwen,7.909090909090909
2018,E06000009,Blackpool,4.2727272727272725
2018,E06000010,"Kingston upon Hull, City of",2.272727272727273
2018,E06000011,East Riding of Yorkshire,-2.1818181818181817
2018,E06000012,North East Lincolnshire,-2.3636363636363638
2018,E06000013,North Lincolnshire,-0.7272727272727273
2018,E06000014,York,-8.090909090909092
2018,E06000015,Derby,-0.7272727272727273
2018,E06000016,Leicester,9.818181818181818
2018,E06000017,Rutland,6.125
2018,E06000018,Nottingham,1.4545454545454546
2018,E06000019,"Herefordshire, County of",-6.454545454545454
2018,E06000020,Telford and Wrekin,-3.3636363636363638
2018,E06000021,Stoke-on-Trent,3.3636363636363638
2018,E06000022,Bath and North East Somerset,-6.090909090909091
2018,E06000023,"Bristol, City of",-5.0
2018,E06000024,North Somerset,-6.0
2018,E06000025,South Gloucestershire,-6.090909090909091
2018,E06000026,Plymouth,-7.363636363636363
2018,E06000027,Torbay,-6.181818181818182
2018,E06000030,Swindon,-9.0
2018,E06000031,Peterborough,-0.6363636363636364
2018,E06000032,Luton,10.545454545454545
2018,E06000033,Southend-on-Sea,-8.181818181818182
2018,E06000034,Thurrock,-17.4
2018,E06000035,Medway,-6.909090909090909
2018,E06000036,Bracknell Forest,-9.625
2018,E06000037,West Berkshire,-12.545454545454545
2018,E06000038,Reading,0.5
2018,E06000039,Slough,6.545454545454546
2018,E06000040,Windsor and Maidenhead,-8.181818181818182
2018,E06000041,Wokingham,-1.875
2018,E06000042,Milton Keynes,2.1818181818181817
2018,E06000043,Brighton and Hove,-4.454545454545454
2018,E06000044,Portsmouth,-9.272727272727273
2018,E06000045,Southampton,-10.727272727272727
2018,E06000046,Isle of Wight,-2.727272727272727
2018,E06000047,County Durham,-5.454545454545454
2018,E06000049,Cheshire East,-6.181818181818182
2018,E06000050,Cheshire West and Chester,1.375
2018,E06000051,Shropshire,-5.454545454545454
2018,E06000052,Cornwall,-6.818181818181818
2018,E06000054,Wiltshire,-6.545454545454546
2018,E06000055,Bedford,-4.909090909090909
2018,E06000056,Central Bedfordshire,-8.090909090909092
2018,E06000057,Northumberland,-6.0
2018,E06000058,"Bournemouth, Christchurch and Poole",-7.181818181818182
2018,E06000059,Dorset,-8.727272727272727
2018,E08000001,Bolton,4.545454545454546
2018,E08000002,Bury,2.875
2018,E08000003,Manchester,7.363636363636363
2018,E08000004,Oldham,7.090909090909091
2018,E08000005,Rochdale,-1.1818181818181819
2018,E08000006,Salford,4.181818181818182
2018,E08000007,Stockport,-3.727272727272727
2018,E08000008,Tameside,1.0
2018,E08000009,Trafford,4.0
2018,E08000010,Wigan,-3.5454545454545454
2018,E08000011,Knowsley,-14.25
2018,E08000012,Liverpool,1.1818181818181819
2018,E08000013,St. Helens,-2.1818181818181817
2018,E08000014,Sefton,-3.1818181818181817
2018,E08000015,Wirral,-7.0
2018,E08000016,Barnsley,-0.45454545454545453
2018,E08000017,Doncaster,1.625
2018,E08000018,Rotherham,-5.7272727272727275
2018,E08000019,Sheffield,6.545454545454546
2018,E08000021,Newcastle upon Tyne,4.0
2018,E08000022,North Tyneside,-0.75
2018,E08000023,South Tyneside,-0.45454545454545453
2018,E08000024,Sunderland,4.636363636363637
2018,E08000025,Birmingham,7.0
2018,E08000026,Coventry,6.454545454545454
2018,E08000027,Dudley,2.5454545454545454
2018,E08000028,Sandwell,6.181818181818182
2018,E08000029,Solihull,-0.18181818181818182
2018,E08000030,Walsall,0.8181818181818182
2018,E08000031,Wolverhampton,4.7272727272727275
2018,E08000032,Bradford,9.181818181818182
2018,E08000033,Calderdale,-5.545454545454546
2018,E08000034,Kirklees,3.5454545454545454
2018,E08000035,Leeds,1.9090909090909092
2018,E08000036,Wakefield,-1.9090909090909092
2018,E08000037,Gateshead,-8.181818181818182
2018,E09000001,City of London,
2018,E09000002,Barking and Dagenham,2.4545454545454546
2018,E09000003,Barnet,7.181818181818182
2018,E09000004,Bexley,-4.5
2018,E09000005,Brent,13.875
2018,E09000006,Bromley,-4.545454545454546
2018,E09000007,Camden,12.454545454545455
2018,E09000008,Croydon,8.636363636363637
2018,E09000009,Ealing,13.5
2018,E09000010,Enfield,7.0
2018,E09000011,Greenwich,9.625
2018,E09000012,Hackney,10.454545454545455
2018,E09000013,Hammersmith and Fulham,11.363636363636363
2018,E09000014,Haringey,9.363636363636363
2018,E09000015,Harrow,15.090909090909092
2018,E09000016,Havering,0.875
2018,E09000017,Hillingdon,10.454545454545455
2018,E09000018,Hounslow,8.181818181818182
2018,E09000019,Islington,12.375
2018,E09000020,Kensington and Chelsea,11.909090909090908
2018,E09000021,Kingston upon Thames,7.181818181818182
2018,E09000022,Lambeth,6.818181818181818
2018,E09000023,Lewisham,15.909090909090908
2018,E09000024,Merton,9.375
2018,E09000025,Newham,12.636363636363637
2018,E09000026,Redbridge,11.375
2018,E09000027,Richmond upon Thames,7.2727272727272725
2018,E09000028,Southwark,8.125
2018,E09000029,Sutton,4.375
2018,E09000030,Tower Hamlets,7.7272727272727275
2018,E09000031,Waltham Forest,15.363636363636363
2018,E09000032,Wandsworth,13.545454545454545
2018,E09000033,Westminster,13.363636363636363
2018,E10000002,Buckinghamshire,-0.18181818181818182
2018,E10000003,Cambridgeshire,-4.0
2018,E10000006,Cumbria,-5.181818181818182
2018,E10000007,Derbyshire,-3.8181818181818183
2018,E10000008,Devon,-7.7272727272727275
2018,E10000011,East Sussex,-10.636363636363637
2018,E10000012,Essex,-6.636363636363637
2018,E10000013,Gloucestershire,-5.7272727272727275
2018,E10000014,Hampshire,-3.3636363636363638
2018,E10000015,Hertfordshire,0.18181818181818182
2018,E10000016,Kent,-6.181818181818182
2018,E10000017,Lancashire,1.8181818181818181
2018,E10000018,Leicestershire,-1.0
2018,E10000019,Lincolnshire,-1.5454545454545454
2018,E10000020,Norfolk,-8.545454545454545
2018,E10000021,Northamptonshire,0.36363636363636365
2018,E10000023,North Yorkshire,-2.4545454545454546
2018,E10000024,Nottinghamshire,-5.7272727272727275
2018,E10000025,Oxfordshire,-3.727272727272727
2018,E10000027,Somerset,-9.181818181818182
2018,E10000028,Staffordshire,-3.090909090909091
2018,E10000029,Suffolk,-6.545454545454546
2018,E10000030,Surrey,-4.2727272727272725
2018,E10000031,Warwickshire,-1.9090909090909092
2018,E10000032,West Sussex,-6.181818181818182
2018,E10000034,Worcestershire,-7.0
2019,E06000001,Hartlepool,10.68
2019,E06000002,Middlesbrough,8.344827586206897
2019,E06000003,Redcar and Cleveland,7.421052631578948
2019,E06000004,Stockton-on-Tees,-0.3103448275862069
2019,E06000005,Darlington,4.428571428571429
2019,E06000006,Halton,11.76
2019,E06000007,Warrington,5.103448275862069
2019,E06000008,Blackburn with Darwen,6.9655172413793105
2019,E06000009,Blackpool,5.296296296296297
2019,E06000010,"Kingston upon Hull, City of",7.642857142857143
2019,E06000011,East Riding of Yorkshire,7.379310344827586
